par_id	art_id	keyword	country	text	label	orig_label	probability	pos	neg	pos_neg
108	@@4656992	vulnerable	jm	"""it identifies barriers to reproductive health and rights and states : """" adolescents are particularly vulnerable because of their lack of information and access to relevant services in most countries . """""""	0	0	1.0	0.9964324235916138	0.0035675601102411747	1
109	@@17322530	immigrant	in	""""""" right now , only about one out of 15 immigrants that we admit to this country every year come based on those criteria . the president has said in public , as he told us yesterday , that he wants to move in the direction of , for instance , canada and australia , and focused on more of what he calls a merit-based system . our legislation is the first step in that , """" he said ."""	0	0	1.0	0.007084191776812077	0.9929157495498657	0
110	@@4846254	immigrant	us	many of the workers are immigrants who do n't speak english and have little formal education .	0	0	1.0	0.9962109327316284	0.0037890681996941566	1
111	@@7849643	in-need	nz	aussie blogger constance hall has raised more than $150,000 with the help of her ' queens ' to help kenyan girls in need .	0	1	0.5	0.003960576839745045	0.9960393905639648	0
112	@@25160721	homeless	sg	she has turned her modest home into a safe haven for the vulnerable , especially the elderly who find themselves homeless and living on the streets .	0	1	0.5	0.001620336901396513	0.9983797073364258	0
113	@@17683925	vulnerable	pk	"""islamabad : pakistan , which is ranked as the seventh most vulnerable country , despite its less than one per cent contribution to climate altering global emissions , has now what we call a """" climate change law """" after the enactment of the pakistan climate change act of 2016 . like many others , being a humble student of law , political science and chemical/environmental engineering , i consider it as a meaningful legislation on climate change ."""	0	0	1.0	0.00641296012327075	0.9935870170593262	0
114	@@25687572	migrant	za	on 9 june , the aquarius , a ship carrying 629 refugees rescued in the mediterranean , was refused the right to dock in italy . this is part of a wholesale attack launched by salvini on humanitarian rescue ships operated by ngos . since then , other ngo ships have been refused entry . in a shocking move -- and in clear violation of international and national laws -- the italian coast guard is now unwilling to intervene when called for help to rescue immigrants and refugees at risk of drowning in libyan waters .	0	0	1.0	0.9963793158531189	0.0036206634249538183	1
115	@@22756125	in-need	sg	"""mr tan noted that psa has performed reasonably well against the challenging backdrop and tough competition . """" in addition , we are also preparing for a future where logistics and supply chain needs are transformed by new technology , trade , manufacturing and e-commerce dynamics , """" he said ."""	0	0	1.0	0.0006849538767710328	0.9993150234222412	0
116	@@24205211	poor-families	sg	sister yosephina said human traffickers exploit poor families from rural areas by tricking them into thinking they are sending their daughters off to a better job and a better life .	0	0	1.0	0.9872992634773254	0.012700770050287247	1
117	@@21706143	immigrant	ke	the pioneer shona immigrants , though recognized by kenya ? s founding fathers , were never granted citizenship , a situation that has continued to date .	0	0	1.0	0.9884452819824219	0.011554679833352566	1
118	@@24885862	in-need	za	"""this is the rhetoric of what anthropologist laura agust ? n calls the """" rescue industry """" - a term used to describe people and institutions who conceptualize all sex workers as victims in need of saving . catherine mackinnon has argued , for example , that """" in prostitution , women have sex with men they would never otherwise have sex with ."""	1	4	1.0	0.9843685030937195	0.015631509944796562	1
119	@@23479041	homeless	au	the bill reveals just how much libraries , which are open to the public and welcome homeless people , have had to cope with the crisis : library workers in towns and cities across new york describe finding used syringes and glassine envelopes in doorways and patrons slumped over in bathrooms .	0	0	1.0	0.8442259430885315	0.15577402710914612	1
120	@@17633092	migrant	ng	though criticised by some liberals for his anti-immigrant nationalist stance , navalny has tapped into discontent among the young urban middle class with fiery speeches and western-style campaigning .	0	0	1.0	0.0009855082025751472	0.9990144968032837	0
121	@@9472338	refugee	lk	""""""" the old card does bring a lot of problems and we hope the new one , which has enhanced security features , will help in the management of refugees in the country , """" he said ."""	0	0	1.0	0.004591627046465874	0.9954083561897278	0
122	@@7348632	refugee	au	"""kate and julian are one of melbourne 's most prominent couples through their work in the law , arts and refugee advocacy . they launched spare rooms for refugees and have welcomed seven asylum seekers into their homes for extended periods . the couple has worked hard on the cause for 14 years . """" it has demanded a lot of time , """" says julian . """" without kate 's continued enthusiasm for the idea it would not have been possible for me to keep doing it . """" julian says it has changed his life hugely . """" i would say it 's been one of the big , big turning points in my existence . """""""	0	0	1.0	0.012003426440060139	0.9879966378211975	0
123	@@20841654	women	nz	could it be that these women understand , like few others , what it is to be valued for their appearance above and beyond anything else ? might they realise that without their appearance , they have no brand , no iconic status , no clout ? for proof , you can google evangelista , who was quickly hunted down by paparazzi that same week , and the cruel ways in which she was described in headlines .	0	0	1.0	0.9990839958190918	0.0009159566834568977	1
124	@@2599892	immigrant	hk	"""the ruling by the judge , released thursday , said that would-be immigrants """" have no right to force """" the government to fulfill the promise of the investor immigration program that was canceled in february despite having around 60,000 applications outstanding ."""	0	0	1.0	0.996431827545166	0.003568146610632539	1
125	@@21983572	immigrant	my	many have brought stories of horrific abuses at the hands of the myanmar military and local buddhist mobs , including rape , arson and murder . myanmar regards them as illegal immigrants from bangladesh and refuses them citizenship .	0	0	1.0	0.980315089225769	0.019684892147779465	1
